content_id,compound_id,flavor_id,flavor_name,compound_name
10858,14949,50,citrus,Neryl acetate
10859,14949,443,dewy,Neryl acetate
10860,14949,84,pear,Neryl acetate
10861,18397,59,green,2-Hexenyl hexanoate
10862,18397,632,natural,2-Hexenyl hexanoate
10863,18397,142,cognac,2-Hexenyl hexanoate
10864,18397,531,herbal,2-Hexenyl hexanoate
10865,18397,848,waxy,2-Hexenyl hexanoate
10866,18397,404,clean,2-Hexenyl hexanoate
10867,16298,54,woody,beta-Caryophyllene alcohol acetate
10868,16298,453,dry,beta-Caryophyllene alcohol acetate
10869,16298,68,earthy,beta-Caryophyllene alcohol acetate
10870,8224,44,sweet,"5-Methyl-2,3-hexanedione"
10871,8224,223,sharp,"5-Methyl-2,3-hexanedione"
10872,8224,81,fruity,"5-Methyl-2,3-hexanedione"
10873,8224,15,creamy,"5-Methyl-2,3-hexanedione"
10874,8224,344,brown,"5-Methyl-2,3-hexanedione"
10875,8224,13,butter,"5-Methyl-2,3-hexanedione"
10876,8046,790,sulfury,Dipropyl disulfide
10877,8046,68,earthy,Dipropyl disulfide
10878,8046,131,burnt,Dipropyl disulfide
10879,8046,59,green,Dipropyl disulfide
10880,8046,200,onion,Dipropyl disulfide
10881,1015,245,warm,Methyl nicotinate
10882,1015,531,herbal,Methyl nicotinate
10883,10036,95,sulfurous,
10884,10036,18,fatty,
10885,10036,217,roast,
10886,10036,184,meat,
10887,10036,5,vegetable,
10888,13071,441,deep,3-Acetoxy-3-methyl-1-phenylbutane
10889,13071,34,rose,3-Acetoxy-3-methyl-1-phenylbutane
10890,13071,59,green,3-Acetoxy-3-methyl-1-phenylbutane
10891,13071,630,narcissus,3-Acetoxy-3-methyl-1-phenylbutane
10892,13071,58,leafy,3-Acetoxy-3-methyl-1-phenylbutane
10893,13071,44,sweet,3-Acetoxy-3-methyl-1-phenylbutane
10894,13071,37,balsam,3-Acetoxy-3-methyl-1-phenylbutane
10895,13588,81,fruity,"5,6-Epoxy-7-megastigmen-9-one"
10896,13588,72,berry,"5,6-Epoxy-7-megastigmen-9-one"
10897,13588,54,woody,"5,6-Epoxy-7-megastigmen-9-one"
10898,13588,35,violet,"5,6-Epoxy-7-megastigmen-9-one"
10899,13588,202,orris,"5,6-Epoxy-7-megastigmen-9-one"
10900,13588,684,powdery,"5,6-Epoxy-7-megastigmen-9-one"
10901,14846,162,fresh,"2,4,6-Trimethyl-4-phenyl-1,3-dioxane"
10902,14846,50,citrus,"2,4,6-Trimethyl-4-phenyl-1,3-dioxane"
10903,14846,24,gardenia,"2,4,6-Trimethyl-4-phenyl-1,3-dioxane"
10904,14846,59,green,"2,4,6-Trimethyl-4-phenyl-1,3-dioxane"
10905,14846,632,natural,"2,4,6-Trimethyl-4-phenyl-1,3-dioxane"
10906,2870,453,dry,1-(4-Methoxyphenyl)-1-penten-3-one
10907,2870,44,sweet,1-(4-Methoxyphenyl)-1-penten-3-one
10908,2870,684,powdery,1-(4-Methoxyphenyl)-1-penten-3-one
10909,2870,74,cherry,1-(4-Methoxyphenyl)-1-penten-3-one
10910,2870,81,fruity,1-(4-Methoxyphenyl)-1-penten-3-one
10911,2870,529,heliotrope,1-(4-Methoxyphenyl)-1-penten-3-one
10912,2870,96,almond,1-(4-Methoxyphenyl)-1-penten-3-one
10913,2870,289,anisic,1-(4-Methoxyphenyl)-1-penten-3-one
10914,2870,45,vanilla,1-(4-Methoxyphenyl)-1-penten-3-one
10915,21478,848,waxy,
10916,21478,59,green,
10917,21478,35,violet,
10918,21478,48,melon,
10919,968,709,ripe,Pentyl pentanoate
10920,968,81,fruity,Pentyl pentanoate
10921,968,69,apple,Pentyl pentanoate
10922,10590,531,herbal,Methyl 4-methoxybenzoate
10923,10590,44,sweet,Methyl 4-methoxybenzoate
10924,17547,827,valerian,Bornyl isovalerate
10925,17547,135,camphor,Bornyl isovalerate
10926,8536,744,sandalwood,"3-(5,6,6-Trimethylbicyclo[2.2.1]hept-1-yl)cyclohexanol"
10927,8536,404,clean,"3-(5,6,6-Trimethylbicyclo[2.2.1]hept-1-yl)cyclohexanol"
10928,8536,44,sweet,"3-(5,6,6-Trimethylbicyclo[2.2.1]hept-1-yl)cyclohexanol"
10929,8536,54,woody,"3-(5,6,6-Trimethylbicyclo[2.2.1]hept-1-yl)cyclohexanol"
10930,19748,697,raw,3-Ethyl-2-methoxypyrazine
10931,19748,6,potato,3-Ethyl-2-methoxypyrazine
10932,19748,68,earthy,3-Ethyl-2-methoxypyrazine
10933,19748,312,bell,3-Ethyl-2-methoxypyrazine
10934,19748,104,pepper,3-Ethyl-2-methoxypyrazine
10935,19748,98,nutty,3-Ethyl-2-methoxypyrazine
10936,16833,81,fruity,Ethyl N-ethylanthranilate
10937,16833,633,neroli,Ethyl N-ethylanthranilate
10938,16833,796,tangerine,Ethyl N-ethylanthranilate
10939,16833,673,petitgrain,Ethyl N-ethylanthranilate
10940,9880,33,floral,
10941,9880,179,lilac,
10942,18754,59,green,Hexyl 2-methylbutanoate
10943,18754,848,waxy,Hexyl 2-methylbutanoate
10944,18754,81,fruity,Hexyl 2-methylbutanoate
10945,18754,69,apple,Hexyl 2-methylbutanoate
10946,18754,21,spicy,Hexyl 2-methylbutanoate
10947,18754,814,tropical,Hexyl 2-methylbutanoate
10948,10158,44,sweet,Pseudoionone
10949,10158,848,waxy,Pseudoionone
10950,10158,50,citrus,Pseudoionone
10951,10158,33,floral,Pseudoionone
10952,10158,119,balsamic,Pseudoionone
10953,10158,453,dry,Pseudoionone
10954,10158,455,dusty,Pseudoionone
10955,10158,684,powdery,Pseudoionone
10956,10158,21,spicy,Pseudoionone
10957,21916,95,sulfurous,3-Mercaptopropanoic acid
10958,21916,711,roasted,3-Mercaptopropanoic acid
10959,20168,34,rose,2-Phenylethyl formate
10960,20168,59,green,2-Phenylethyl formate
10961,20168,27,hyacinth,2-Phenylethyl formate
10962,20168,846,watercress,2-Phenylethyl formate
10963,20168,531,herbal,2-Phenylethyl formate
10964,14583,210,pine,(+)-Borneol
10965,14583,135,camphor,(+)-Borneol
10966,14583,68,earthy,(+)-Borneol
10967,18755,59,green,Butyl 2-methylbutanoate
10968,18755,81,fruity,Butyl 2-methylbutanoate
10969,8076,531,herbal,
10970,8076,75,coconut,
10971,8076,102,tobacco,
10972,16809,643,odorless,Poly(vinyl alcohol)
10973,10968,98,nutty,"2,5-Dimethylthiophene"
10974,10968,790,sulfury,"2,5-Dimethylthiophene"
10975,9563,44,sweet,
10976,9563,81,fruity,
10977,9563,814,tropical,
10978,9563,85,pineapple,
10979,9563,249,wine,
10980,12552,226,solvent,Propyl acetate
10981,12552,81,fruity,Propyl acetate
10982,12552,497,fusel,Propyl acetate
10983,12552,88,raspberry,Propyl acetate
10984,12552,84,pear,Propyl acetate
10985,21472,68,earthy,4-Isopropylphenylacetaldehyde
10986,21472,473,fern,4-Isopropylphenylacetaldehyde
10987,21472,271,aldehydic,4-Isopropylphenylacetaldehyde
10988,21472,426,cumin,4-Isopropylphenylacetaldehyde
10989,21472,59,green,4-Isopropylphenylacetaldehyde
10990,21472,415,cortex,4-Isopropylphenylacetaldehyde
10991,21926,54,woody,
10992,21926,33,floral,
10993,22008,610,mild,
10994,22008,33,floral,
10995,22008,670,peppery,
10996,3277,44,sweet,2-Methylpropyl formate
10997,3277,139,chemical,2-Methylpropyl formate
10998,3277,156,ether,2-Methylpropyl formate
10999,3277,81,fruity,2-Methylpropyl formate
11000,2957,162,fresh,(E)-2-Octenal
11001,2957,3,cucumber,(E)-2-Octenal
11002,2957,18,fatty,(E)-2-Octenal
11003,2957,531,herbal,(E)-2-Octenal
11004,2957,71,banana,(E)-2-Octenal
11005,2957,848,waxy,(E)-2-Octenal
11006,2957,176,leaf,(E)-2-Octenal
11007,19069,81,fruity,7-Methyl-3-octen-2-one
11008,19069,33,floral,7-Methyl-3-octen-2-one
11009,2922,848,waxy,Methyl 2-undecynoate
11010,2922,81,fruity,Methyl 2-undecynoate
11011,2922,59,green,Methyl 2-undecynoate
11012,2922,33,floral,Methyl 2-undecynoate
11013,2922,35,violet,Methyl 2-undecynoate
11014,13615,44,sweet,3-Methylbutyl phenylacetate
11015,13615,42,honey,3-Methylbutyl phenylacetate
11016,13615,140,cocoa,3-Methylbutyl phenylacetate
11017,13615,37,balsam,3-Methylbutyl phenylacetate
11018,13615,40,chocolate,3-Methylbutyl phenylacetate
11019,13615,371,castoreum,3-Methylbutyl phenylacetate
11020,13615,112,animal,3-Methylbutyl phenylacetate
11021,8283,93,alcohol,2-Propanol
11022,8283,67,musty,2-Propanol
11023,8283,54,woody,2-Propanol
11024,18488,323,bland,Calcium propionate
11025,18488,610,mild,Calcium propionate
11026,18488,689,propionic,Calcium propionate
11027,18488,252,acid,Calcium propionate
11028,16131,81,fruity,Piperonyl isobutyrate
11029,16131,72,berry,Piperonyl isobutyrate
11030,16131,86,plum,Piperonyl isobutyrate
11031,16131,814,tropical,Piperonyl isobutyrate
11032,16131,529,heliotrope,Piperonyl isobutyrate
11033,16131,684,powdery,Piperonyl isobutyrate
11034,16830,610,mild,Cyclohexyl anthranilate
11035,16830,633,neroli,Cyclohexyl anthranilate
11036,16830,49,orange,Cyclohexyl anthranilate
11037,16830,22,blossom,Cyclohexyl anthranilate
11038,8152,197,nut,3-Methyl-2-cyclohexen-1-one
11039,8152,39,caramel,3-Methyl-2-cyclohexen-1-one
11040,8152,675,phenolic,3-Methyl-2-cyclohexen-1-one
11041,8152,74,cherry,3-Methyl-2-cyclohexen-1-one
11042,12201,675,phenolic,Methyl benzoate
11043,12201,60,wintergreen,Methyl benzoate
11044,12201,96,almond,Methyl benzoate
11045,12201,33,floral,Methyl benzoate
11046,12201,358,cananga,Methyl benzoate
11047,20001,44,sweet,Ethyl aconitate
11048,20001,81,fruity,Ethyl aconitate
11049,20001,249,wine,Ethyl aconitate
11050,10076,711,roasted,1-Phenyl-3 or 5-propylpyrazole
11051,10076,410,cooked,1-Phenyl-3 or 5-propylpyrazole
11052,17244,44,sweet,beta-Ionyl acetate
11053,17244,72,berry,beta-Ionyl acetate
11054,17244,88,raspberry,beta-Ionyl acetate
11055,17244,35,violet,beta-Ionyl acetate
11056,17244,79,jam,beta-Ionyl acetate
11057,17244,54,woody,beta-Ionyl acetate
11058,13315,81,fruity,(E)-5-Nonen-2-one
11059,13315,72,berry,(E)-5-Nonen-2-one
11060,19749,200,onion,Ethyl 3-[(2-furanylmethyl)thio]propanoate
11061,19749,165,garlic,Ethyl 3-[(2-furanylmethyl)thio]propanoate
11062,19749,231,sulfur,Ethyl 3-[(2-furanylmethyl)thio]propanoate
11063,19749,141,coffee,Ethyl 3-[(2-furanylmethyl)thio]propanoate
11064,19749,5,vegetable,Ethyl 3-[(2-furanylmethyl)thio]propanoate
11065,14921,228,spearmint,(-)-cis-Carveol
11066,16836,37,balsam,Isopropyl cinnamate
11067,16836,81,fruity,Isopropyl cinnamate
11068,16836,814,tropical,Isopropyl cinnamate
11069,16836,392,cinnamyl,Isopropyl cinnamate
11070,16836,72,berry,Isopropyl cinnamate
11071,16836,89,strawberry,Isopropyl cinnamate
11072,16836,83,peach,Isopropyl cinnamate
11073,1291,44,sweet,Nopol
11074,1291,119,balsamic,Nopol
11075,1291,50,citrus,Nopol
11076,1291,210,pine,Nopol
11077,1291,531,herbal,Nopol
11078,13371,643,odorless,Calcium citrate
11079,2992,81,fruity,4-Decenoic acid
11080,29833,162,fresh,"6,10-dihydromyrcenol"
11081,29833,47,lime,"6,10-dihydromyrcenol"
11082,29833,33,floral,"6,10-dihydromyrcenol"
11083,29833,404,clean,"6,10-dihydromyrcenol"
11084,29833,850,weedy,"6,10-dihydromyrcenol"
11085,875,95,sulfurous,2-Naphthalenethiol
11086,875,734,rubbery,2-Naphthalenethiol
11087,875,57,meaty,2-Naphthalenethiol
11088,875,711,roasted,2-Naphthalenethiol
11089,875,54,woody,2-Naphthalenethiol
11090,875,15,creamy,2-Naphthalenethiol
11091,875,296,artichoke,2-Naphthalenethiol
11092,1121,18,fatty,Sorbitan oleate
11093,1121,17,oily,Sorbitan oleate
11094,1121,848,waxy,Sorbitan oleate
11095,9409,273,alliaceous,Ethyl propyl trisulfide
11096,9409,165,garlic,Ethyl propyl trisulfide
11097,9409,59,green,Ethyl propyl trisulfide
11098,9409,200,onion,Ethyl propyl trisulfide
11099,3091,812,tonka,6-Pentyl-2H-pyran-2-one
11100,3091,560,lactonic,6-Pentyl-2H-pyran-2-one
11101,3091,15,creamy,6-Pentyl-2H-pyran-2-one
11102,3091,18,fatty,6-Pentyl-2H-pyran-2-one
11103,3091,848,waxy,6-Pentyl-2H-pyran-2-one
11104,15078,202,orris,Pentyl octanoate
11105,15078,249,wine,Pentyl octanoate
11106,15332,59,green,o-Vinylanisole
11107,15332,531,herbal,o-Vinylanisole
11108,15332,98,nutty,o-Vinylanisole
11109,15332,156,ether,o-Vinylanisole
11110,11937,81,fruity,"2,3-Butanediol"
11111,11937,15,creamy,"2,3-Butanediol"
11112,11937,350,buttery,"2,3-Butanediol"
11113,12055,37,balsam,Cinnamic acid
11114,12055,44,sweet,Cinnamic acid
11115,12055,784,storax,Cinnamic acid
11116,3275,156,ether,2-Methyl-1-propanol
11117,15975,17,oily,gamma-Terpinene
11118,15975,54,woody,gamma-Terpinene
11119,15975,800,terpene,gamma-Terpinene
11120,15975,46,lemon,gamma-Terpinene
11121,15975,814,tropical,gamma-Terpinene
11122,15975,531,herbal,gamma-Terpinene
11123,9644,18,fatty,Isobutyl 10-undecenoate
11124,9644,81,fruity,Isobutyl 10-undecenoate
11125,3079,610,mild,Glycerol 1-octadecanoate
11126,3079,18,fatty,Glycerol 1-octadecanoate
11127,3079,848,waxy,Glycerol 1-octadecanoate
11128,15447,610,mild,Calcium acetate
11129,15447,258,acetic,Calcium acetate
11130,8889,323,bland,Acetostearin
11131,20206,44,sweet,Butyl acetoacetate
11132,20206,81,fruity,Butyl acetoacetate
11133,20206,62,brandy,Butyl acetoacetate
11134,20206,472,fermented,Butyl acetoacetate
11135,15515,17,oily,"(2E,4E)-Decadienal"
11136,15515,3,cucumber,"(2E,4E)-Decadienal"
11137,15515,48,melon,"(2E,4E)-Decadienal"
11138,15515,50,citrus,"(2E,4E)-Decadienal"
11139,15515,691,pumpkin,"(2E,4E)-Decadienal"
11140,15515,197,nut,"(2E,4E)-Decadienal"
11141,15515,184,meat,"(2E,4E)-Decadienal"
11142,14342,202,orris,alpha-Irone
11143,14342,33,floral,alpha-Irone
11144,14342,72,berry,alpha-Irone
11145,14342,35,violet,alpha-Irone
11146,14342,54,woody,alpha-Irone
11147,14342,684,powdery,alpha-Irone
11148,11197,123,bitter,2-Benzofurancarboxaldehyde
11149,11197,96,almond,2-Benzofurancarboxaldehyde
11150,16853,44,sweet,1-Phenylethyl butyrate
11151,16853,81,fruity,1-Phenylethyl butyrate
11152,16853,72,berry,1-Phenylethyl butyrate
11153,16853,553,juicy,1-Phenylethyl butyrate
11154,16853,68,earthy,1-Phenylethyl butyrate
11155,16853,33,floral,1-Phenylethyl butyrate
11156,16853,551,jasmin,1-Phenylethyl butyrate
11157,9313,362,caramellic,
11158,9313,81,fruity,
11159,9313,62,brandy,
11160,9392,64,rum,Ethyl 2-hexenoate
11161,9392,81,fruity,Ethyl 2-hexenoate
11162,9392,59,green,Ethyl 2-hexenoate
11163,9392,44,sweet,Ethyl 2-hexenoate
11164,9392,553,juicy,Ethyl 2-hexenoate
11165,14850,531,herbal,Clarycet
11166,14850,403,clary,Clarycet
11167,14850,12,sage,Clarycet
11168,14850,739,saffron,Clarycet
11169,14850,236,tea,Clarycet
11170,14850,81,fruity,Clarycet
11171,14850,33,floral,Clarycet
11172,3010,162,fresh,10-Undecenyl acetate
11173,3010,404,clean,10-Undecenyl acetate
11174,3010,563,laundered cloths,10-Undecenyl acetate
11175,3010,34,rose,10-Undecenyl acetate
11176,13802,119,balsamic,
11177,13802,21,spicy,
11178,19882,848,waxy,Decyl acetate
11179,19882,404,clean,Decyl acetate
11180,19882,162,fresh,Decyl acetate
11181,19882,563,laundered cloths,Decyl acetate
11182,19882,50,citrus,Decyl acetate
11183,19882,110,soapy,Decyl acetate
11184,16152,223,sharp,2-Ethyl-2-heptenal
11185,16152,59,green,2-Ethyl-2-heptenal
11186,11616,59,green,(E)-4-Hexenal
11187,11616,5,vegetable,(E)-4-Hexenal
11188,8092,162,fresh,(Z)-3-Hexen-1-ol
11189,8092,59,green,(Z)-3-Hexen-1-ol
11190,8092,430,cut grass,(Z)-3-Hexen-1-ol
11191,8092,484,foliage,(Z)-3-Hexen-1-ol
11192,8092,5,vegetable,(Z)-3-Hexen-1-ol
11193,8092,531,herbal,(Z)-3-Hexen-1-ol
11194,8092,17,oily,(Z)-3-Hexen-1-ol
11195,16315,643,odorless,Sodium aluminium phosphate
11196,10424,107,fishy,
11197,10424,283,ammoniacal,
11198,13461,107,fishy,"3,4-Dihydro-5-propanoyl-2H-pyrrole"
11199,13461,711,roasted,"3,4-Dihydro-5-propanoyl-2H-pyrrole"
11200,20542,68,earthy,"cis-Linalool 3,6-oxide"
11201,20542,33,floral,"cis-Linalool 3,6-oxide"
11202,20542,44,sweet,"cis-Linalool 3,6-oxide"
11203,20542,54,woody,"cis-Linalool 3,6-oxide"
11204,10378,50,citrus,Tetradec-2-enal
11205,10378,848,waxy,Tetradec-2-enal
11206,10378,59,green,Tetradec-2-enal
11207,10378,104,pepper,Tetradec-2-enal
11208,416,791,sweaty,
11209,416,33,floral,
11210,416,34,rose,
11211,416,317,bergamot,
11212,416,50,citrus,
11213,416,81,fruity,
11214,12563,711,roasted,2-(Methoxymethyl)furan
11215,12563,141,coffee,2-(Methoxymethyl)furan
11216,29860,68,earthy,"2-(2',3'-epoxy-3'-methylbutyl)-3-methyl furan"
11217,11117,566,leather,6-Methylquinoline
11218,11117,812,tonka,6-Methylquinoline
11219,11117,371,castoreum,6-Methylquinoline
11220,11117,102,tobacco,6-Methylquinoline
11221,11117,401,civet,6-Methylquinoline
11222,11117,158,fecal,6-Methylquinoline
11223,19976,85,pineapple,Isobutyl isobutyrate
11224,19976,509,grape skin,Isobutyl isobutyrate
11225,19976,814,tropical,Isobutyl isobutyrate
11226,12771,44,sweet,Decanal
11227,12771,271,aldehydic,Decanal
11228,12771,848,waxy,Decanal
11229,12771,50,citrus,Decanal
11230,12771,33,floral,Decanal
11231,803,223,sharp,Phenylmethanethiol
11232,803,273,alliaceous,Phenylmethanethiol
11233,803,200,onion,Phenylmethanethiol
11234,803,95,sulfurous,Phenylmethanethiol
11235,803,165,garlic,Phenylmethanethiol
11236,803,4,horseradish,Phenylmethanethiol
11237,803,190,mint,Phenylmethanethiol
11238,803,141,coffee,Phenylmethanethiol
11239,10955,44,sweet,Furaneol acetate
11240,10955,814,tropical,Furaneol acetate
11241,10955,81,fruity,Furaneol acetate
11242,10955,344,brown,Furaneol acetate
11243,10955,788,sugar,Furaneol acetate
11244,10955,809,toffee,Furaneol acetate
11245,10955,616,molasses,Furaneol acetate
11246,10955,118,baked,Furaneol acetate
11247,10955,128,bread,Furaneol acetate
11248,16878,44,sweet,
11249,16878,18,fatty,
11250,16878,75,coconut,
11251,16878,812,tonka,
11252,16878,814,tropical,
11253,16878,434,dairy,
11254,847,610,mild,
11255,847,675,phenolic,
11256,847,119,balsamic,
11257,10875,44,sweet,1-(4-Methoxyphenyl)-2-propanone
11258,10875,81,fruity,1-(4-Methoxyphenyl)-2-propanone
11259,10875,21,spicy,1-(4-Methoxyphenyl)-2-propanone
11260,10875,289,anisic,1-(4-Methoxyphenyl)-2-propanone
11261,10875,37,balsam,1-(4-Methoxyphenyl)-2-propanone
11262,9515,323,bland,Glyceryl monooleate
11263,9515,18,fatty,Glyceryl monooleate
11264,9515,848,waxy,Glyceryl monooleate
11265,8349,18,fatty,
11266,8349,59,green,
11267,8349,3,cucumber,
11268,14360,610,mild,Guaiol
11269,14360,520,guaiacwood,Guaiol
11270,14360,236,tea,Guaiol
11271,14360,34,rose,Guaiol
11272,19977,44,sweet,Propyl formate
11273,19977,460,ethereal,Propyl formate
11274,19977,59,green,Propyl formate
11275,19977,64,rum,Propyl formate
11276,19977,81,fruity,Propyl formate
11277,19977,72,berry,Propyl formate
11278,9758,44,sweet,
11279,9758,89,strawberry,
11280,9758,81,fruity,
11281,9758,814,tropical,
11282,9758,72,berry,
11283,9758,417,cotton,
11284,9758,359,candy,
11285,9838,81,fruity,
11286,9838,59,green,
11287,9838,58,leafy,
11288,8254,44,sweet,4-Phenyl-3-buten-2-ol
11289,8254,81,fruity,4-Phenyl-3-buten-2-ol
11290,8254,33,floral,4-Phenyl-3-buten-2-ol
11291,8254,37,balsam,4-Phenyl-3-buten-2-ol
11292,3416,135,camphor,Cyclohexanol
11293,3416,187,menthol,Cyclohexanol
11294,3416,209,phenol,Cyclohexanol
11295,12196,643,odorless,Calcium pantothenate
11296,20164,21,spicy,Ethyl 2-benzylacetoacetate
11297,20164,37,balsam,Ethyl 2-benzylacetoacetate
11298,20164,81,fruity,Ethyl 2-benzylacetoacetate
11299,20164,551,jasmin,Ethyl 2-benzylacetoacetate
11300,21564,2,corn,"5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine"
11301,21564,385,chip,"5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine"
11302,21564,794,taco,"5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine"
11303,21564,211,popcorn,"5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine"
11304,21564,807,toasted,"5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine"
11305,21564,711,roasted,"5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine"
11306,15989,81,fruity,p-Menth-1-en-9-ol
11307,15989,531,herbal,p-Menth-1-en-9-ol
11308,12561,269,alcoholic,2-Furanmethanol
11309,12561,139,chemical,2-Furanmethanol
11310,12561,67,musty,2-Furanmethanol
11311,12561,44,sweet,2-Furanmethanol
11312,12561,39,caramel,2-Furanmethanol
11313,12561,128,bread,2-Furanmethanol
11314,12561,141,coffee,2-Furanmethanol
11315,15772,44,sweet,beta-Ionol
11316,15772,531,herbal,beta-Ionol
11317,15772,33,floral,beta-Ionol
11318,15772,35,violet,beta-Ionol
11319,15772,814,tropical,beta-Ionol
11320,15772,37,balsam,beta-Ionol
11321,15772,54,woody,beta-Ionol
11322,8740,467,faint,Benzoic acid
11323,8740,37,balsam,Benzoic acid
11324,14981,103,minty,Pinocarvone
11325,15072,44,sweet,Hexyl crotonate
11326,15072,39,caramel,Hexyl crotonate
11327,15072,59,green,Hexyl crotonate
11328,15072,100,walnut,Hexyl crotonate
11329,15072,17,oily,Hexyl crotonate
11330,15072,695,radish,Hexyl crotonate
11331,14573,49,orange,
11332,14573,162,fresh,
11333,14573,848,waxy,
11334,14573,553,juicy,
11335,19452,162,fresh,Ethyl 4Z-octenoate
11336,19452,85,pineapple,Ethyl 4Z-octenoate
11337,18135,643,odorless,Dodecyl gallate
11338,15323,408,clover,Isobutyl salicylate
11339,15323,531,herbal,Isobutyl salicylate
11340,15323,651,orchid,Isobutyl salicylate
11341,15323,33,floral,Isobutyl salicylate
11342,14925,179,lilac,(S)-alpha-Terpineol
11343,14925,33,floral,(S)-alpha-Terpineol
11344,13534,54,woody,alpha-Santalene
11345,3177,95,sulfurous,Methyl pentyl disulfide
11346,3177,200,onion,Methyl pentyl disulfide
11347,17577,59,green,
11348,17577,81,fruity,
11349,17577,69,apple,
11350,17577,84,pear,
11351,16318,33,floral,2-Butyl-3-phenyl-2-propen-1-al
11352,16318,59,green,2-Butyl-3-phenyl-2-propen-1-al
11353,16318,551,jasmin,2-Butyl-3-phenyl-2-propen-1-al
11354,16318,31,lily,2-Butyl-3-phenyl-2-propen-1-al
11355,16318,531,herbal,2-Butyl-3-phenyl-2-propen-1-al
11356,30170,152,dill,Dill ether
11357,2087,123,bitter,Quinine
11358,15436,123,bitter,Magnesium sulfate heptahydrate
11359,1343,123,bitter,
11360,8743,123,bitter,
11361,14474,123,bitter,Absinthin
11362,5872,123,bitter,Artemorin
11363,2100,123,bitter,Caffeine
11364,15791,123,bitter,Cascarillin
11365,30905,123,bitter,coumarin
11366,13518,123,bitter,Cucurbitacin B
11367,12152,123,bitter,Falcarindiol
11368,11480,123,bitter,(-)-alpha-Narcotine
11369,447,123,bitter,Papaverine
11370,5892,123,bitter,Parthenolide
11371,15503,123,bitter,Quassin
11372,23536,123,bitter,Benzamide
11373,22922,123,bitter,Chlorpheniramine
11374,22907,123,bitter,Diphenhydramine
11375,19876,123,bitter,Sodium benzoate
11376,8425,123,bitter,Thiamine
11377,1943,123,bitter,Adhumulone
11378,12216,123,bitter,Cohumulone
11379,1374,123,bitter,
11380,12293,123,bitter,Isoxanthohumol
11381,16552,123,bitter,Xanthohumol
11382,22901,123,bitter,Dextromethorphan
11383,1945,123,bitter,
11384,8420,123,bitter,Sodium cyclamate
11385,14965,123,bitter,(-)-3-Isothujone
11386,14626,123,bitter,Cucurbitacin E
11387,22900,123,bitter,Famotidine
11388,1221,123,bitter,Arbutin
11389,12322,123,bitter,Sinigrin
11390,12443,123,bitter,3-Isothiocyanato-1-propene
11391,9076,123,bitter,Caprolactam
11392,8534,123,bitter,2-Ethylpyrazine
11393,14718,123,bitter,Limonin
11394,17810,123,bitter,
11395,22876,123,bitter,Acetaminophen
11396,12176,123,bitter,Acesulfame K
11397,13870,123,bitter,Aloin
11398,14674,123,bitter,Grosheimin
