content_id,source_id,source_type,food_id,orig_content,orig_unit,food_name,food_group,food_subgroup,source_name,score,nutri_score,nutri_score_category
70987,23,Nutrient,574,2.739,g/100g,Atlantic menhaden,Aquatic foods,Fishes,18:04,,0,B
71011,23,Nutrient,579,0.002,g/100g,Jellyfish,Aquatic foods,Other aquatic foods,18:04,,7,C
71021,23,Nutrient,617,0.015,g/100g,Snail,Aquatic foods,Mollusks,18:04,,-5,A
71022,23,Nutrient,619,0.003,g/100g,Catfish,Aquatic foods,Fishes,18:04,,0,B
71024,23,Nutrient,621,0.013,g/100g,Thunnus,Aquatic foods,Fishes,18:04,,1,B
71075,23,Nutrient,631,0.007,g/100g,Cheese,Milk and milk products,Fermented milk products,18:04,,16,D
71132,23,Nutrient,633,0.036,g/100g,Eggs,Eggs,Eggs,18:04,,5,C
71183,23,Nutrient,641,0.001,g/100g,Ice cream,Confectioneries,Frozen desserts,18:04,,15,D
71243,23,Nutrient,655,0.041,g/100g,Pizza,Dishes,Other dishes,18:04,,7,C
71322,23,Nutrient,660,0.001,g/100g,Pastry,Confectioneries,Desserts,18:04,,21,E
71423,23,Nutrient,664,0.001,g/100g,Salad dressing,Baking goods,Dressings,18:04,,22,E
71446,23,Nutrient,665,0.014,g/100g,Sauce,Baking goods,Sauces,18:04,,21,E
71590,23,Nutrient,671,0.001,g/100g,Sausage,Dishes,Ground meat,18:04,,9,C
71666,23,Nutrient,690,0.02,g/100g,Baby food,Baby foods,Baby foods,18:04,,23,E
71985,23,Nutrient,692,0.002,g/100g,Soup,Dishes,Other dishes,18:04,,10,C
72218,23,Nutrient,710,0.009,g/100g,Hot chocolate,Cocoa and cocoa products,Cocoa products,18:04,,0,B
72244,23,Nutrient,722,0.033,g/100g,Roe,Aquatic foods,Roe,18:04,,5,C
72247,23,Nutrient,723,0.003,g/100g,Cichlidae (Tilapia),Aquatic foods,Fishes,18:04,,-5,A
72280,23,Nutrient,725,0.001,g/100g,Snack bar,Snack foods,Snack foods,18:04,,24,E
72313,23,Nutrient,729,0.033,g/100g,Hamburger,Dishes,Sandwiches,18:04,,19,E
72342,23,Nutrient,732,0.001,g/100g,Taco,Dishes,Tex-Mex cuisine,18:04,,10,C
72355,23,Nutrient,734,0.01,g/100g,Nachos,Dishes,Tex-Mex cuisine,18:04,,18,D
72357,23,Nutrient,735,0.007,g/100g,Processed cheese,Milk and milk products,Fermented milk products,18:04,,20,E
72372,23,Nutrient,736,0.003,g/100g,Salad,Dishes,Other dishes,18:04,,3,C
72387,23,Nutrient,738,0.003,g/100g,Dulce de leche,Confectioneries,Spreads,18:04,,-3,A
72445,23,Nutrient,749,0.017,g/100g,Stew,Dishes,Other dishes,18:04,,9,C
72459,23,Nutrient,754,0.001,g/100g,Other frozen dessert,Confectioneries,Frozen desserts,18:04,,5,C
72477,23,Nutrient,755,0.02,g/100g,Lasagna,Dishes,Pasta dishes,18:04,,6,C
72481,23,Nutrient,757,0.001,g/100g,Pancake,Dishes,Other dishes,18:04,,20,E
72526,23,Nutrient,760,0.001,g/100g,Waffle,Dishes,Other dishes,18:04,,22,E
72566,23,Nutrient,773,0.002,g/100g,Quesadilla,Dishes,Mexican cuisine,18:04,,19,E
72590,23,Nutrient,780,0.01,g/100g,Other sandwich,Dishes,Sandwiches,18:04,,16,D
72607,23,Nutrient,782,0.037,g/100g,Breakfast sandwich,Dishes,Sandwiches,18:04,,19,E
72626,23,Nutrient,784,0.001,g/100g,Macaroni and cheese,Dishes,Pasta dishes,18:04,,9,C
72631,23,Nutrient,787,0.001,g/100g,Hushpuppy,Dishes,American cuisine,18:04,,24,E
72680,23,Nutrient,795,0.02,g/100g,Cold cut,Dishes,Ground meat,18:04,,15,D
72689,23,Nutrient,796,0.001,g/100g,Mixed nuts,Nuts,Nuts,18:04,,10,C
72775,23,Nutrient,812,0.003,g/100g,Cracker,Snack foods,Snack foods,18:04,,22,E
72807,23,Nutrient,816,0.001,g/100g,Ravioli,Dishes,Pasta dishes,18:04,,4,C
72971,23,Nutrient,855,0.012,g/100g,Milkshake,Confectioneries,Frozen desserts,18:04,,7,C
72977,23,Nutrient,858,0.001,g/100g,Pupusa,Dishes,Latin American cuisine,18:04,,11,D
72980,23,Nutrient,860,0.001,g/100g,Arepa,Dishes,Latin American cuisine,18:04,,11,D
72981,23,Nutrient,862,0.022,g/100g,Gefilte fish,Dishes,Jewish cuisine,18:04,,0,B
72992,23,Nutrient,865,0.002,g/100g,Other dish,Dishes,Other dishes,18:04,,-2,A
73007,23,Nutrient,866,0.02,g/100g,Pot pie,Dishes,Other dishes,18:04,,11,D
73065,23,Nutrient,873,0.089,g/100g,Margarine-like spread,Fats and oils,Vegetable fats,18:04,,3,C
73087,24,Nutrient,5,0.03,g/100g,Allium,Vegetables,Onion-family vegetables,20:01,,0,B
73099,24,Nutrient,11,0.139,g/100g,Cashew nut,Nuts,Nuts,20:01,,14,D
73118,24,Nutrient,15,0.24,g/100g,Wild celery,Herbs and Spices,Spices,20:01,,-1,A
73123,24,Nutrient,16,1.3,g/100g,Peanut,Nuts,Nuts,20:01,,7,C
73155,24,Nutrient,18,0.001,g/100g,Horseradish,Herbs and Spices,Spices,20:01,,-7,A
73167,24,Nutrient,24,0.052,g/100g,Brazil nut,Nuts,Nuts,20:01,,8,C
73176,24,Nutrient,27,0.019,g/100g,Chinese mustard,Vegetables,Cabbages,20:01,,-4,A
73198,24,Nutrient,31,0.001,g/100g,Cauliflower,Vegetables,Cabbages,20:01,,-3,A
73240,24,Nutrient,39,0.001,g/100g,Capers,Herbs and Spices,Spices,20:01,,6,C
73241,24,Nutrient,40,0.014,g/100g,Pepper,Vegetables,Fruit vegetables,20:01,,9,C
73272,24,Nutrient,42,0.288,g/100g,Safflower,Herbs and Spices,Oilseed crops,20:01,,-5,A
73274,24,Nutrient,44,0.207,g/100g,Pecan nut,Nuts,Nuts,20:01,,8,C
73314,24,Nutrient,58,0.001,g/100g,Coffee,Coffee and coffee products,Coffee,20:01,,8,C
73327,24,Nutrient,63,0.006,g/100g,Saffron,Herbs and Spices,Spices,20:01,,10,C
73362,24,Nutrient,66,0.056,g/100g,Cucurbita,Gourds,Gourds,20:01,,6,C
73365,24,Nutrient,67,0.212,g/100g,Cumin,Herbs and Spices,Spices,20:01,,12,D
73400,24,Nutrient,85,0.233,g/100g,Soy bean,Soy,Soy,20:01,,5,C
73431,24,Nutrient,86,0.964,g/100g,Sunflower,Herbs and Spices,Oilseed crops,20:01,,15,D
73457,24,Nutrient,93,0.408,g/100g,Black walnut,Nuts,Nuts,20:01,,7,C
73458,24,Nutrient,94,0.134,g/100g,Common walnut,Nuts,Nuts,20:01,,9,C
73464,24,Nutrient,98,0.006,g/100g,Lentils,Pulses,Lentils,20:01,,3,C
73468,24,Nutrient,99,0.061,g/100g,Garden cress,Vegetables,Leaf vegetables,20:01,,-2,A
73471,24,Nutrient,101,0.067,g/100g,Flaxseed,Herbs and Spices,Oilseed crops,20:01,,10,C
73502,24,Nutrient,121,0.311,g/100g,Olive,Vegetables,Fruit vegetables,20:01,,16,D
73526,24,Nutrient,126,0.02,g/100g,Millet,Cereals and cereal products,Cereals,20:01,,10,C
73535,24,Nutrient,130,0.025,g/100g,Avocado,Vegetables,Fruit vegetables,20:01,,6,C
73550,24,Nutrient,133,0.001,g/100g,Lima bean,Pulses,Beans,20:01,,-5,A
73585,24,Nutrient,134,0.005,g/100g,Common bean,Pulses,Beans,20:01,,-2,A
73599,24,Nutrient,138,0.801,g/100g,Pine nut,Nuts,Nuts,20:01,,11,D
73602,24,Nutrient,140,0.174,g/100g,Pistachio,Nuts,Nuts,20:01,,8,C
73617,24,Nutrient,141,0.01,g/100g,Common pea,Pulses,Peas,20:01,,-6,A
73655,24,Nutrient,148,0.01,g/100g,Almond,Nuts,Nuts,20:01,,8,C
73679,24,Nutrient,151,0.004,g/100g,Pomegranate,Fruits,Tropical fruits,20:01,,3,C
73686,24,Nutrient,152,0.002,g/100g,Pear,Fruits,Pomes,20:01,,0,B
73700,24,Nutrient,159,0.125,g/100g,Rosemary,Herbs and Spices,Herbs,20:01,,10,C
73702,24,Nutrient,160,0.004,g/100g,"Rubus (Blackberry, Raspberry)",Fruits,Berries,20:01,,0,B
73708,24,Nutrient,162,0.001,g/100g,Red raspberry,Fruits,Berries,20:01,,2,B
73710,24,Nutrient,169,0.009,g/100g,Rye,Cereals and cereal products,Cereals,20:01,,6,C
73714,24,Nutrient,170,0.2,g/100g,Sesame,Herbs and Spices,Oilseed crops,20:01,,10,C
73737,24,Nutrient,171,0.001,g/100g,Garden tomato,Vegetables,Fruit vegetables,20:01,,-2,A
73760,24,Nutrient,175,0.015,g/100g,Potato,Vegetables,Tubers,20:01,,21,E
73805,24,Nutrient,177,0.01,g/100g,Sorghum,Cereals and cereal products,Cereals,20:01,,7,C
73813,24,Nutrient,179,0.359,g/100g,Cloves,Herbs and Spices,Spices,20:01,,15,D
73835,24,Nutrient,197,0.003,g/100g,Broad bean,Pulses,Beans,20:01,,-6,A
73852,24,Nutrient,205,0.129,g/100g,Corn,Cereals and cereal products,Cereals,20:01,,9,C
73891,24,Nutrient,206,0.007,g/100g,Ginger,Herbs and Spices,Spices,20:01,,1,B
73899,24,Nutrient,246,0.015,g/100g,Triticale,Cereals and cereal products,Cereals,20:01,,6,C
73926,24,Nutrient,269,0.003,g/100g,Other bread,Cereals and cereal products,Other breads,20:01,,12,D
73950,24,Nutrient,270,0.03,g/100g,Breakfast cereal,Cereals and cereal products,Cereal products,20:01,,11,D
74216,24,Nutrient,272,0.009,g/100g,Other soy product,Soy,Soy products,20:01,,-5,A
74227,24,Nutrient,274,0.001,g/100g,Pasta,Cereals and cereal products,Cereal products,20:01,,1,B
74264,24,Nutrient,275,0.031,g/100g,Biscuit,Cereals and cereal products,Cereal products,20:01,,22,E
74349,24,Nutrient,285,0.001,g/100g,Agar,Aquatic foods,Seaweed,20:01,,1,B
74351,24,Nutrient,286,0.014,g/100g,Red king crab,Aquatic foods,Crustaceans,20:01,,4,C
74354,24,Nutrient,289,0.014,g/100g,Amaranth,Herbs and Spices,Herbs,20:01,,-6,A
74355,24,Nutrient,292,0.001,g/100g,Asian pear,Fruits,Pomes,20:01,,-2,A
74356,24,Nutrient,293,0.721,g/100g,Atlantic herring,Aquatic foods,Fishes,20:01,,-5,A
74361,24,Nutrient,294,1.039,g/100g,Atlantic mackerel,Aquatic foods,Fishes,20:01,,-5,A
74363,24,Nutrient,295,0.153,g/100g,Painted comber,Aquatic foods,Fishes,20:01,,-2,A
74365,24,Nutrient,296,0.022,g/100g,Atlantic pollock,Aquatic foods,Fishes,20:01,,-5,A
74367,24,Nutrient,297,0.114,g/100g,Atlantic wolffish,Aquatic foods,Fishes,20:01,,-4,A
74371,24,Nutrient,299,0.057,g/100g,Striped bass,Aquatic foods,Fishes,20:01,,-5,A
74373,24,Nutrient,301,2.757,g/100g,Beech nut,Nuts,Nuts,20:01,,-3,A
74374,24,Nutrient,302,0.638,g/100g,Beluga whale,Aquatic foods,Cetaceans,20:01,,-3,A
74377,24,Nutrient,306,0.029,g/100g,Blue crab,Aquatic foods,Crustaceans,20:01,,-2,A
74381,24,Nutrient,307,0.138,g/100g,Blue mussel,Aquatic foods,Mollusks,20:01,,-2,A
74383,24,Nutrient,308,0.277,g/100g,Northern bluefin tuna,Aquatic foods,Fishes,20:01,,-5,A
74385,24,Nutrient,309,0.34,g/100g,Bluefish,Aquatic foods,Fishes,20:01,,-5,A
74391,24,Nutrient,317,0.006,g/100g,Burbot,Aquatic foods,Fishes,20:01,,-5,A
74400,24,Nutrient,327,0.071,g/100g,Common carp,Aquatic foods,Fishes,20:01,,-5,A
74403,24,Nutrient,329,0.021,g/100g,Channel catfish,Aquatic foods,Fishes,20:01,,-1,A
74411,24,Nutrient,333,0.046,g/100g,Chia,Herbs and Spices,Other seeds,20:01,,7,C
74413,24,Nutrient,336,0.01,g/100g,Chinese chestnut,Nuts,Nuts,20:01,,-2,A
74420,24,Nutrient,339,0.019,g/100g,Cisco,Aquatic foods,Fishes,20:01,,-5,A
74428,24,Nutrient,341,0.009,g/100g,Coconut,Fruits,Tropical fruits,20:01,,10,C
74434,24,Nutrient,342,0.005,g/100g,Pacific cod,Aquatic foods,Fishes,20:01,,-2,A
74436,24,Nutrient,343,0.015,g/100g,Atlantic cod,Aquatic foods,Fishes,20:01,,-5,A
74440,24,Nutrient,344,0.024,g/100g,Common octopus,Aquatic foods,Mollusks,20:01,,-1,A
74446,24,Nutrient,347,0.002,g/100g,Catjang pea,Pulses,Peas,20:01,,6,C
74449,24,Nutrient,350,0.086,g/100g,Atlantic croaker,Aquatic foods,Fishes,20:01,,0,B
74451,24,Nutrient,352,0.036,g/100g,Cuttlefish,Aquatic foods,Mollusks,20:01,,-1,A
74453,24,Nutrient,356,0.003,g/100g,Dolphin fish,Aquatic foods,Fishes,20:01,,-5,A
74455,24,Nutrient,357,0.081,g/100g,Freshwater drum,Aquatic foods,Fishes,20:01,,-5,A
74457,24,Nutrient,359,0.011,g/100g,Dungeness crab,Aquatic foods,Crustaceans,20:01,,-2,A
74459,24,Nutrient,361,0.028,g/100g,Eastern oyster,Aquatic foods,Mollusks,20:01,,-3,A
74465,24,Nutrient,362,3,g/100g,Freshwater eel,Aquatic foods,Fishes,20:01,,-5,A
74469,24,Nutrient,367,0.009,g/100g,European anchovy,Aquatic foods,Fishes,20:01,,-4,A
74470,24,Nutrient,368,0.01,g/100g,European chestnut,Nuts,Nuts,20:01,,6,C
74477,24,Nutrient,372,0.01,g/100g,Ginkgo nuts,Herbs and Spices,Other seeds,20:01,,2,B
74490,24,Nutrient,375,2.237,g/100g,Greenland halibut/turbot,Aquatic foods,Fishes,20:01,,5,C
74492,24,Nutrient,377,0.029,g/100g,Grouper,Aquatic foods,Fishes,20:01,,-5,A
74493,24,Nutrient,379,0.005,g/100g,Haddock,Aquatic foods,Fishes,20:01,,11,D
74496,24,Nutrient,380,0.133,g/100g,Hippoglossus (Common halibut),Aquatic foods,Fishes,20:01,,-5,A
74501,24,Nutrient,381,0.131,g/100g,Hazelnut,Nuts,Nuts,20:01,,9,C
74508,24,Nutrient,387,0.005,g/100g,Irish moss,Aquatic foods,Seaweed,20:01,,1,B
74509,24,Nutrient,388,0.278,g/100g,Pacific jack mackerel,Aquatic foods,Fishes,20:01,,-1,A
74511,24,Nutrient,390,0.012,g/100g,Japanese chestnut,Nuts,Nuts,20:01,,-3,A
74521,24,Nutrient,397,0.122,g/100g,King mackerel,Aquatic foods,Fishes,20:01,,-4,A
74524,24,Nutrient,399,0.013,g/100g,Lambsquarters,Vegetables,Leaf vegetables,20:01,,-6,A
74529,24,Nutrient,403,0.093,g/100g,Lingcod,Aquatic foods,Fishes,20:01,,-5,A
74530,24,Nutrient,404,0.027,g/100g,American lobster,Aquatic foods,Crustaceans,20:01,,-1,A
74532,24,Nutrient,405,0.002,g/100g,Loganberry,Fruits,Berries,20:01,,-5,A
74533,24,Nutrient,406,0.043,g/100g,Lotus,Herbs and Spices,Other seeds,20:01,,-5,A
74535,24,Nutrient,407,0.002,g/100g,Sacred lotus,Vegetables,Other vegetables,20:01,,-4,A
74538,24,Nutrient,408,0.255,g/100g,White lupine,Pulses,Other pulses,20:01,,14,D
74542,24,Nutrient,418,0.023,g/100g,Striped mullet,Aquatic foods,Fishes,20:01,,-5,A
74543,24,Nutrient,420,3.994,g/100g,White mustard,Herbs and Spices,Spices,20:01,,9,C
74546,24,Nutrient,421,0.028,g/100g,Mustard spinach,Vegetables,Cabbages,20:01,,-3,A
74554,24,Nutrient,431,15.02,g/100g,Spotted seal,Aquatic foods,Pinnipeds,20:01,,0,B
74555,24,Nutrient,432,1.359,g/100g,Pacific herring,Aquatic foods,Fishes,20:01,,-5,A
74558,24,Nutrient,433,0.06,g/100g,Pacific oyster,Aquatic foods,Mollusks,20:01,,-4,A
74559,24,Nutrient,434,0.049,g/100g,Pacific rockfish,Aquatic foods,Fishes,20:01,,-5,A
74561,24,Nutrient,439,0.013,g/100g,Northern pike,Aquatic foods,Fishes,20:01,,-5,A
74563,24,Nutrient,441,1.164,g/100g,Colorado pinyon,Nuts,Nuts,20:01,,8,C
74566,24,Nutrient,444,0.08,g/100g,French plantain,Fruits,Tropical fruits,20:01,,5,C
74569,24,Nutrient,447,0.078,g/100g,Opium poppy,Herbs and Spices,Spices,20:01,,7,C
74570,24,Nutrient,449,0.001,g/100g,Prickly pear,Fruits,Tropical fruits,20:01,,-3,A
74571,24,Nutrient,450,0.093,g/100g,Quinoa,Herbs and Spices,Other seeds,20:01,,10,C
74572,24,Nutrient,453,0.028,g/100g,Rainbow smelt,Aquatic foods,Fishes,20:01,,-5,A
74574,24,Nutrient,454,0.112,g/100g,Rainbow trout,Aquatic foods,Fishes,20:01,,-5,A
74580,24,Nutrient,458,0.041,g/100g,Orange roughy,Aquatic foods,Fishes,20:01,,-5,A
74582,24,Nutrient,459,1.421,g/100g,Sablefish,Aquatic foods,Fishes,20:01,,-5,A
74585,24,Nutrient,460,0.449,g/100g,Pink salmon,Aquatic foods,Fishes,20:01,,-5,A
74591,24,Nutrient,461,0.184,g/100g,Chum salmon,Aquatic foods,Fishes,20:01,,-5,A
74597,24,Nutrient,462,0.25,g/100g,Coho salmon,Aquatic foods,Fishes,20:01,,-5,A
74603,24,Nutrient,463,0.471,g/100g,Sockeye salmon,Aquatic foods,Fishes,20:01,,-4,A
74614,24,Nutrient,464,0.468,g/100g,Chinook salmon,Aquatic foods,Fishes,20:01,,3,C
74620,24,Nutrient,465,0.223,g/100g,Atlantic salmon,Aquatic foods,Fishes,20:01,,-5,A
74627,24,Nutrient,470,0.072,g/100g,Spanish mackerel,Aquatic foods,Fishes,20:01,,-5,A
74629,24,Nutrient,471,0.71,g/100g,Pacific sardine,Aquatic foods,Fishes,20:01,,11,D
74630,24,Nutrient,472,0.005,g/100g,Scallop,Aquatic foods,Mollusks,20:01,,-1,A
74634,24,Nutrient,476,4.847,g/100g,Bearded seal,Aquatic foods,Pinnipeds,20:01,,-4,A
74636,24,Nutrient,478,0.05,g/100g,Sea trout,Aquatic foods,Fishes,20:01,,-5,A
74638,24,Nutrient,480,1.105,g/100g,American shad,Aquatic foods,Fishes,20:01,,-5,A
74639,24,Nutrient,481,0.266,g/100g,Shark,Aquatic foods,Fishes,20:01,,-5,A
74641,24,Nutrient,482,0.19,g/100g,Sheefish,Aquatic foods,Fishes,20:01,,-5,A
74642,24,Nutrient,484,0.069,g/100g,Sheepshead,Aquatic foods,Fishes,20:01,,-5,A
74643,24,Nutrient,485,0.352,g/100g,Hedge mustard,Herbs and Spices,Other seeds,20:01,,-4,A
74644,24,Nutrient,486,0.017,g/100g,Skipjack tuna,Aquatic foods,Fishes,20:01,,-5,A
74646,24,Nutrient,487,0.021,g/100g,Snapper,Aquatic foods,Fishes,20:01,,-5,A
74649,24,Nutrient,489,0.019,g/100g,Spelt,Cereals and cereal products,Cereals,20:01,,6,C
74651,24,Nutrient,494,0.054,g/100g,Greater sturgeon,Aquatic foods,Fishes,20:01,,-5,A
74654,24,Nutrient,495,0.014,g/100g,White sucker,Aquatic foods,Fishes,20:01,,-5,A
74657,24,Nutrient,497,0.005,g/100g,Pumpkinseed sunfish,Aquatic foods,Fishes,20:01,,-5,A
74659,24,Nutrient,498,0.377,g/100g,Swordfish,Aquatic foods,Fishes,20:01,,-5,A
74665,24,Nutrient,500,0.011,g/100g,Teff,Herbs and Spices,Herbs,20:01,,6,C
74668,24,Nutrient,504,3.859,g/100g,"Salmonidae (Salmon, Trout)",Aquatic foods,Fishes,20:01,,1,B
74673,24,Nutrient,506,0.003,g/100g,"Cattle (Beef, Veal)",Animal foods,Bovines,20:01,,14,D
75472,24,Nutrient,508,0.01,g/100g,Alaska pollock,Aquatic foods,Fishes,20:01,,-2,A
75475,24,Nutrient,511,0.008,g/100g,Whelk,Aquatic foods,Mollusks,20:01,,-3,A
75477,24,Nutrient,514,0.104,g/100g,Whitefish,Aquatic foods,Fishes,20:01,,-5,A
75482,24,Nutrient,515,0.03,g/100g,Whiting,Aquatic foods,Fishes,20:01,,-5,A
75486,24,Nutrient,518,0.303,g/100g,Winged bean,Pulses,Beans,20:01,,-4,A
75491,24,Nutrient,522,0.008,g/100g,Yellowfin tuna,Aquatic foods,Fishes,20:01,,-5,A
75493,24,Nutrient,525,0.022,g/100g,Albacore tuna,Aquatic foods,Fishes,20:01,,-1,A
75496,24,Nutrient,526,10.422,g/100g,Gadus (Common cod),Aquatic foods,Fishes,20:01,,17,D
75497,24,Nutrient,530,0.78,g/100g,Smelt,Aquatic foods,Fishes,20:01,,-1,A
75498,24,Nutrient,531,13.625,g/100g,"Clupeinae (Herring, Sardine, Sprat)",Aquatic foods,Fishes,20:01,,16,D
75500,24,Nutrient,532,0.027,g/100g,Spiny lobster,Aquatic foods,Crustaceans,20:01,,-4,A
75502,24,Nutrient,533,0.022,g/100g,Snow crab,Aquatic foods,Crustaceans,20:01,,0,B
75507,24,Nutrient,534,0.001,g/100g,Black-eyed pea,Pulses,Peas,20:01,,-2,A
75515,24,Nutrient,535,0.008,g/100g,Deer,Animal foods,Venison,20:01,,-5,A
75520,24,Nutrient,536,1.89,g/100g,Macadamia nut,Nuts,Nuts,20:01,,10,C
75523,24,Nutrient,537,0.057,g/100g,Percoidei (Bass and others),Aquatic foods,Fishes,20:01,,-5,A
75528,24,Nutrient,538,0.325,g/100g,Perciformes,Aquatic foods,Fishes,20:01,,-5,A
75533,24,Nutrient,544,0.007,g/100g,"Bivalvia (Clam, Mussel, Oyster)",Aquatic foods,Mollusks,20:01,,1,B
75539,24,Nutrient,545,0.044,g/100g,Squid,Aquatic foods,Mollusks,20:01,,-5,A
75541,24,Nutrient,546,0.001,g/100g,Shrimp,Aquatic foods,Crustaceans,20:01,,2,B
75551,24,Nutrient,547,0.01,g/100g,Crayfish,Aquatic foods,Crustaceans,20:01,,5,C
75555,24,Nutrient,548,0.06,g/100g,Flatfish,Aquatic foods,Fishes,20:01,,-5,A
75559,24,Nutrient,549,0.024,g/100g,Domestic pig,Animal foods,Swine,20:01,,22,E
75896,24,Nutrient,552,0.011,g/100g,Oriental wheat,Cereals and cereal products,Cereals,20:01,,6,C
75897,24,Nutrient,555,0.01,g/100g,Quail,Animal foods,Poultry,20:01,,-5,A
75901,24,Nutrient,556,0.001,g/100g,Boysenberry,Fruits,Berries,20:01,,3,C
75918,24,Nutrient,563,0.009,g/100g,Purple laver,Aquatic foods,Seaweed,20:01,,-2,A
75919,24,Nutrient,564,0.02,g/100g,Wakame,Aquatic foods,Seaweed,20:01,,9,C
75924,24,Nutrient,574,1.332,g/100g,Atlantic menhaden,Aquatic foods,Fishes,20:01,,0,B
75927,24,Nutrient,575,0.01,g/100g,Wheat,Cereals and cereal products,Cereals,20:01,,-2,A
75948,24,Nutrient,579,0.031,g/100g,Jellyfish,Aquatic foods,Other aquatic foods,20:01,,7,C
75950,24,Nutrient,605,0.1,g/100g,Oil palm,Herbs and Spices,Oilseed crops,20:01,,0,B
75959,24,Nutrient,619,0.129,g/100g,Catfish,Aquatic foods,Fishes,20:01,,0,B
75960,24,Nutrient,621,0.027,g/100g,Thunnus,Aquatic foods,Fishes,20:01,,1,B
75965,24,Nutrient,622,0.4,g/100g,Walnut,Nuts,Nuts,20:01,,11,D
75966,24,Nutrient,624,0.1,g/100g,"Columbidae (Dove, Pigeon)",Animal foods,Poultry,20:01,,-5,A
75967,24,Nutrient,625,0.095,g/100g,Conch,Aquatic foods,Mollusks,20:01,,-4,A
75977,24,Nutrient,630,0.001,g/100g,Liquor,Beverages,Distilled beverages,20:01,,-2,A
76007,24,Nutrient,631,0.177,g/100g,Cheese,Milk and milk products,Fermented milk products,20:01,,16,D
76057,24,Nutrient,632,0.002,g/100g,Milk (Cow),Milk and milk products,Unfermented milks,20:01,,-2,A
76070,24,Nutrient,633,0.027,g/100g,Eggs,Eggs,Eggs,20:01,,5,C
76128,24,Nutrient,641,0.002,g/100g,Ice cream,Confectioneries,Frozen desserts,20:01,,15,D
76158,24,Nutrient,654,0.003,g/100g,Cake,Confectioneries,Desserts,20:01,,24,E
76203,24,Nutrient,655,0.025,g/100g,Pizza,Dishes,Other dishes,20:01,,7,C
76265,24,Nutrient,657,0.029,g/100g,Other snack food,Snack foods,Snack foods,20:01,,27,E
76299,24,Nutrient,659,0.006,g/100g,Crisp bread,Cereals and cereal products,Flat breads,20:01,,10,C
76300,24,Nutrient,660,0.075,g/100g,Pastry,Confectioneries,Desserts,20:01,,21,E
76372,24,Nutrient,662,0.001,g/100g,Chewing gum,Confectioneries,Candies,20:01,,13,D
76374,24,Nutrient,664,0.051,g/100g,Salad dressing,Baking goods,Dressings,20:01,,22,E
76438,24,Nutrient,665,0.009,g/100g,Sauce,Baking goods,Sauces,20:01,,21,E
76501,24,Nutrient,667,0.1,g/100g,Butter,Milk and milk products,Other milk products,20:01,,4,C
76513,24,Nutrient,669,0.031,g/100g,Cream,Milk and milk products,Other milk products,20:01,,10,C
76522,24,Nutrient,671,0.171,g/100g,Sausage,Dishes,Ground meat,20:01,,9,C
76617,24,Nutrient,673,0.103,g/100g,Mustard,Baking goods,Condiments,20:01,,11,D
76618,24,Nutrient,674,0.13,g/100g,Pate,Dishes,Ground meat,20:01,,18,D
76634,24,Nutrient,681,0.018,g/100g,Fruit preserve,Fruits,Fruit products,20:01,,12,D
76655,24,Nutrient,686,0.014,g/100g,Other fish product,Aquatic foods,Fish products,20:01,,21,E
76659,24,Nutrient,687,0.04,g/100g,Milk (Human),Milk and milk products,Unfermented milks,20:01,,-1,A
76678,24,Nutrient,689,0.002,g/100g,Other beverage,Beverages,Other beverages,20:01,,4,C
76686,24,Nutrient,690,0.009,g/100g,Baby food,Baby foods,Baby foods,20:01,,23,E
76988,24,Nutrient,692,0.04,g/100g,Soup,Dishes,Other dishes,20:01,,10,C
77161,24,Nutrient,695,0.01,g/100g,Syrup,Baking goods,Baking goods,20:01,,12,D
77172,24,Nutrient,696,0.3,g/100g,Tallow,Fats and oils,Animal fats,20:01,,-3,A
77175,24,Nutrient,700,0.164,g/100g,Curry powder,Herbs and Spices,Herb and spice mixtures,20:01,,4,C
77178,24,Nutrient,701,0.004,g/100g,Other candy,Confectioneries,Candies,20:01,,14,D
77229,24,Nutrient,703,1,g/100g,Lard,Fats and oils,Animal fats,20:01,,0,B
77230,24,Nutrient,704,1.1,g/100g,Other animal fat,Fats and oils,Animal fats,20:01,,-3,A
77236,24,Nutrient,707,0.001,g/100g,Cocoa powder,Cocoa and cocoa products,Cocoa products,20:01,,9,C
77248,24,Nutrient,709,0.018,g/100g,Chocolate,Cocoa and cocoa products,Cocoa products,20:01,,23,E
